topic_number,topic_name,content_item_title,content_item_url,content_item_probability,content_item_id
-1,Outliers,Employment particulars written statement,https://gov.uk/government/publications/employment-particulars-written-statement-form,0.013,fa13e9e4-a4f4-4b88-bf0a-5a2ff8313c13
-1,Outliers,Draft Transfer of Undertakings (Protection of Employment) (TUPE) Regulations 2013,https://gov.uk/government/publications/draft-transfer-of-undertakings-protection-of-employment-tupe-regulations-2013,0.019,fa873b51-a3c5-4e5f-b38e-5f538b9b652e
-1,Outliers,Task force to improve levels of employee engagement,https://gov.uk/government/news/task-force-to-improve-levels-of-employee-engagement,0.037,fa9a3352-ea40-4d87-8426-6d60b99643cc
-1,Outliers,Resolving workplace disputes: government response,https://gov.uk/government/publications/resolving-workplace-disputes-government-response,0.009,fbb98709-ae4f-405f-8d64-0e1af5f477bf
-1,Outliers,"Isafswm cyflog yn hwb i 60,000 o weithwyr Cymru, medd Ysgrifennydd Cymru",https://gov.uk/government/news/minimum-wage-a-boost-to-60000-welsh-workers-says-welsh-secretary.cy,0.009,fc4fccf8-290d-4b68-a57f-2caee05fd55f
-1,Outliers,Get Britain Working White Paper,https://gov.uk/government/speeches/get-britain-working-white-paper,0.038,fc56acff-256c-4953-b9db-72cbedc03573
-1,Outliers,Changes to the bargaining unit after recognition: make an application,https://gov.uk/government/publications/changes-to-the-bargaining-unit-after-recognition-make-an-application,0.015,fdb3fa0d-3a6d-406d-842e-ed3f870e0307
-1,Outliers,Review of the whistleblowing framework in Great Britain,https://gov.uk/government/publications/review-of-the-whistleblowing-framework-in-great-britain,0.002,fe61e52f-4453-4df1-9e40-90e0542576d3
-1,Outliers,Collective redundancies: consultation on changes to the rules,https://gov.uk/government/consultations/collective-redundancies-consultation-on-changes-to-the-rules,0.016,ffa7b4f7-800a-49eb-9a77-04376aa205d7
-1,Outliers,Youth unemployment down 50% since 2010,https://gov.uk/government/news/youth-unemployment-down-50-since-2010,0.019,ffc7e783-1830-4438-955f-ae48846f7dc8
0,Employment Rights and Reforms,Making Work Pay: Strengthening Statutory Sick Pay,https://gov.uk/government/consultations/making-work-pay-strengthening-statutory-sick-pay,1.000,000ec632-7d2c-41da-9d07-558fdd91cdcd
0,Employment Rights and Reforms,Minimum service levels for passenger rail during strike action,https://gov.uk/government/consultations/minimum-service-levels-for-passenger-rail-during-strike-action,1.000,0035e7a7-503d-45e2-8142-5db164e1c454
0,Employment Rights and Reforms,Promoting high performance working,https://gov.uk/government/publications/promoting-high-performance-working,0.399,01aeec88-7af7-4d6a-947d-0061cd854869
0,Employment Rights and Reforms,New Task Force for employee engagement,https://gov.uk/government/news/new-task-force-for-employee-engagement,0.356,0275f2f0-0f0a-4bcb-a29c-8ee648785205
0,Employment Rights and Reforms,Agency Workers Regulations 2010: guidance for recruiters,https://gov.uk/government/publications/agency-workers-regulations-2010-guidance-for-recruiters,1.000,028434a8-7070-472c-8b37-83cf57e92aa7
0,Employment Rights and Reforms,Employment Tribunal Fees Post Implementation Review,https://gov.uk/government/publications/employment-tribunal-fees-post-implementation-review,1.000,0288aea3-2af9-4260-a4a5-21785d54b840
0,Employment Rights and Reforms,Trade unions: guidance and codes of practice,https://gov.uk/government/collections/trade-unions-guidance-and-codes-of-practice,0.575,03758f12-f653-4adf-86db-6db2402e6aba
0,Employment Rights and Reforms,"Apology from the department for Business, Innovation and Skills: Icelandic-water trawlermen compensation scheme 2009",https://gov.uk/government/publications/apology-from-the-department-for-business-innovation-and-skills-icelandic-water-trawlermen-compensation-scheme-2009,0.644,0443bb5d-d7ab-4c19-b46a-f38d76d303b7
0,Employment Rights and Reforms,Construction labour market in the UK: Farmer review - government response,https://gov.uk/government/publications/construction-labour-market-in-the-uk-farmer-review-government-response,0.208,050af89b-db64-4311-93dc-37967ff258c8
0,Employment Rights and Reforms,BEIS Guidance: trade union register of members and membership audit certificate requirements,https://gov.uk/government/publications/bis-guidance-trade-union-register-of-members-and-membership-audit-certificate-requirements,1.000,065c82dd-1c3d-4aa5-905d-ef42a51df4a2
0,Employment Rights and Reforms,Trade Union Membership Statistics: Measuring Bias in the Labour Force Survey,https://gov.uk/government/statistics/trade-union-membership-statistics-measuring-bias-in-the-labour-force-survey,1.000,0b7b7afe-da07-42c4-bc2f-a05825349c7f
0,Employment Rights and Reforms,Workplace dispute reforms proposed by Government,https://gov.uk/government/news/workplace-dispute-reforms-proposed-by-government--2,1.000,0d29bff9-699b-4ca6-bf39-edaea0b211a6
0,Employment Rights and Reforms,Call for evidence on workplace dismissal rules,https://gov.uk/government/news/call-for-evidence-on-workplace-dismissal-rules,0.619,0e07683f-4281-4bb7-8501-9f783a3b6347
0,Employment Rights and Reforms,Next steps in review of employment law,https://gov.uk/government/news/next-steps-in-review-of-employment-law,1.000,0eaebe61-28dc-4b0f-bdb0-9944cc767392
0,Employment Rights and Reforms,Labour Market Enforcement Strategy 2019 to 2020,https://gov.uk/government/publications/labour-market-enforcement-strategy-2019-to-2020,1.000,111029aa-c8b8-4c89-9f26-2ef42841e114
0,Employment Rights and Reforms,Amending the perpetuities rule and simplifying employee ownership,https://gov.uk/government/consultations/amending-the-perpetuities-rule-and-simplifying-employee-ownership,1.000,13b83c41-1713-4319-b288-7a897963774c
0,Employment Rights and Reforms,Impact of the Information and Consultation of Employees Regulations 2004: final report,https://gov.uk/government/publications/impact-of-the-information-and-consultation-of-employees-regulations-2004-final-report,1.000,16264d5f-f3fc-452b-89d7-849a88de290f
0,Employment Rights and Reforms,Fundamental review of employment tribunal rules: letter from Mr Justice Underhill to Norman Lamb,https://gov.uk/government/publications/fundamental-review-of-employment-tribunal-rules-letter-from-mr-justice-underhill-to-norman-lamb,0.575,167c1642-2c33-4b73-ba62-dca71f20aee4
0,Employment Rights and Reforms,Labour Market Enforcement Strategy 2023 to 2024,https://gov.uk/government/publications/labour-market-enforcement-strategy-2023-to-2024,0.906,17a21939-f508-4e55-9666-87b894aa1ecf
0,Employment Rights and Reforms,Press Release: Boost for business as government sets out plans to update employment legislation,https://gov.uk/government/news/press-release-boost-for-business-as-government-sets-out-plans-to-update-employment-legislation,0.623,1855b441-433f-49be-8e7d-0590f6f247bf
0,Employment Rights and Reforms,Survey of employment tribunal applications 2013,https://gov.uk/government/publications/survey-of-employment-tribunal-applications-2013,0.763,190956c7-de0c-400c-897d-daf5d24260b9
0,Employment Rights and Reforms,Government seeks views on dismissal rules,https://gov.uk/government/news/government-seeks-views-on-dismissal-rules,0.619,1933e1f9-b769-4872-8906-9b15249cdbdc
0,Employment Rights and Reforms,Compensation for flexible workers facing cancelled shifts,https://gov.uk/government/news/compensation-for-flexible-workers-facing-cancelled-shifts,0.517,19d3dfec-ef84-4905-9253-2eafeb2addf3
0,Employment Rights and Reforms,Trade Union Act,https://gov.uk/government/collections/trade-union-bill,0.583,1bf03c6e-d4be-4bf7-b520-fae7bd3cf1c8
0,Employment Rights and Reforms,Closure of the worker registration scheme,https://gov.uk/government/speeches/closure-of-the-worker-registration-scheme,1.000,1ec5a758-72ef-47cf-9dd8-e49b8e5b9869
0,Employment Rights and Reforms,British Chambers of Commerce Annual Conference speech 15 March 2012,https://gov.uk/government/speeches/british-chambers-of-commerce-annual-conference-speech-15-march-2012,0.597,1f75e362-1a4f-4d50-be04-8f48efc03ed9
0,Employment Rights and Reforms,Sir David Metcalf named as the first Director of Labour Market Enforcement,https://gov.uk/government/news/sir-david-metcalf-named-as-the-first-director-of-labour-market-enforcement,0.617,2022b798-b9f1-47a8-bd31-693181dd06b7
0,Employment Rights and Reforms,Employer's guidance for new agency laws,https://gov.uk/government/news/employers-guidance-for-new-agency-laws,1.000,21e70d2c-def4-47ac-b2d8-51abb060b95f
0,Employment Rights and Reforms,Ending someone's employment: call for evidence,https://gov.uk/government/publications/ending-someones-employment-call-for-evidence,0.610,2397c2a1-fb19-40a3-bdd9-c196238b35fe
0,Employment Rights and Reforms,Trade unions: assured registers of members,https://gov.uk/government/consultations/trade-unions-assured-registers-of-members,0.920,24496849-16c4-46cc-b159-9e2e37f8c877
0,Employment Rights and Reforms,Blacklisting of trade unionists - guidance,https://gov.uk/government/publications/blacklisting-of-trade-unionists-guidance,1.000,25b4d17d-31a0-4d4c-862a-5b6d20bae614
0,Employment Rights and Reforms,New protections for millions of vulnerable workers,https://gov.uk/government/news/new-protections-for-millions-of-vulnerable-workers,1.000,26815f32-e3f0-41f0-9907-23a0c0c36f17
0,Employment Rights and Reforms,Agency workers recommendations,https://gov.uk/government/consultations/agency-workers-recommendations,0.551,2926358a-c52d-4025-a37f-c534e8ddfd2e
0,Employment Rights and Reforms,Government tackles businesses’ concerns over holiday pay ruling,https://gov.uk/government/news/government-tackles-businesses-concerns-over-holiday-pay-ruling,0.553,297d2c72-3326-4216-9800-436150c7bf9a
0,Employment Rights and Reforms,Trade union membership 2011,https://gov.uk/government/publications/trade-union-membership-2011,1.000,2c1c4aa4-28a0-4301-93bb-3126a4d5294a
0,Employment Rights and Reforms,Employment status,https://gov.uk/government/consultations/employment-status,0.713,2c5b22af-c4be-4637-bb26-cb88b9b261fd
0,Employment Rights and Reforms,"Ministers tell business leaders they will be involved ""every step of the way"" in Make Work Pay plans",https://gov.uk/government/news/ministers-tell-business-leaders-they-will-be-involved-every-step-of-the-way-in-make-work-pay-plans,0.520,2c7a5ab5-c9be-4792-8270-2d0d9d654899
0,Employment Rights and Reforms,Employee ownership and share buy backs consultation: response form,https://gov.uk/government/publications/employee-ownership-and-share-buy-backs-consultation-response-form,1.000,2cb4dc89-63c2-4c09-a734-915afc1d47ea
0,Employment Rights and Reforms,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: certification of trade union membership details discussion paper",https://gov.uk/government/consultations/transparency-of-lobbying-non-party-campaigning-and-trade-union-administration-bill-certification-of-trade-union-membership-details-discussion-paper,1.000,2db52774-4e04-4739-afcf-217b4c145565
0,Employment Rights and Reforms,Industrial action and the law,https://gov.uk/government/publications/industrial-action-and-the-law,0.476,30a01570-3dd1-410d-86ed-9759bb2e835e
0,Employment Rights and Reforms,Employment Law 2013: Progress on Reform,https://gov.uk/government/publications/employment-law-2013-progress-on-reform,0.843,31ac2eec-dd83-4c77-b2f6-0cd9a62961b5
0,Employment Rights and Reforms,Government unveils significant reforms to employment rights,https://gov.uk/government/news/government-unveils-most-significant-reforms-to-employment-rights,0.906,32081545-d835-43de-bc20-0bc33a00f489
0,Employment Rights and Reforms,Survey of employment tribunal applications 2013: further findings,https://gov.uk/government/statistics/survey-of-employment-tribunal-applications-2013-further-findings,1.000,320ac73e-53eb-42a1-87fb-a0b1d7f2ac11
0,Employment Rights and Reforms,Consultation launched on right to request time to train,https://gov.uk/government/news/consultation-launched-on-right-to-request-time-to-train,0.532,3300823b-1345-4fb2-b3b9-1948aa36f5bc
0,Employment Rights and Reforms,Good work plan: establishing a new single enforcement body for employment rights,https://gov.uk/government/consultations/good-work-plan-establishing-a-new-single-enforcement-body-for-employment-rights,0.553,34079496-6301-4985-ae71-ea9623ea29b6
0,Employment Rights and Reforms,Employment  tribunals rules review published,https://gov.uk/government/news/employment-tribunals-rules-review-published,0.684,341e086c-99cb-4d21-851a-83b4fb316f78
0,Employment Rights and Reforms,Agency Workers Regulations guidance published,https://gov.uk/government/news/agency-workers-regulations-guidance-published,1.000,34ae412b-beef-48a5-85d7-b942f21cd008
0,Employment Rights and Reforms,Labour Market Enforcement Strategy 2018 to 2019,https://gov.uk/government/publications/labour-market-enforcement-strategy-2018-to-2019,1.000,3665af9d-eb2b-47b3-bb5c-347a68209152
0,Employment Rights and Reforms,The next steps for the Employment Law Review,https://gov.uk/government/speeches/the-next-steps-for-the-employment-law-review,1.000,36829403-f4ff-440c-b5fa-724aa8f34c5c
0,Employment Rights and Reforms,Largest upgrade in a generation to workplace rights - getting work right for British workers and businesses,https://gov.uk/government/news/largest-upgrade-in-a-generation-to-workplace-rights-getting-work-right-for-british-workers-and-businesses,1.000,36aa58e9-4bef-4ec8-99a5-2ef75ac07350
0,Employment Rights and Reforms,New proposals to streamline employment law will boost business,https://gov.uk/government/news/new-proposals-to-streamline-employment-law-will-boost-business,0.612,374c2a1d-0b74-47ce-b6fc-62ed10477a2f
0,Employment Rights and Reforms,Assessing the legal and economic implications of the Employment Rights Act 2025,https://gov.uk/government/publications/assessing-the-legal-and-economic-implications-of-the-employment-rights-act-2025,1.000,383278eb-538b-470a-ab8a-8b95af632576
0,Employment Rights and Reforms,Employment reforms will ‘help solve UK’s Productivity Puzzle’,https://gov.uk/government/news/employment-reforms-will-help-solve-uks-productivity-puzzle,1.000,38d38aa8-6ec4-42bf-8ece-435cb01abdee
0,Employment Rights and Reforms,Taylor review on modern employment practices launches,https://gov.uk/government/news/taylor-review-on-modern-employment-practices-launches,1.000,3aa87b00-6c0e-48f2-ac41-b160367a8005
0,Employment Rights and Reforms,Small businesses at the heart of the legislative agenda,https://gov.uk/government/news/small-businesses-at-the-heart-of-the-legislative-agenda,0.383,3c1d490f-f557-476f-9019-86ec753f585c
0,Employment Rights and Reforms,Implementation of the European Works Council Directive 2009/38/EC,https://gov.uk/government/consultations/implementation-of-the-european-works-council-directive-2009-38-ec,1.000,3c241926-e36c-4132-b6cc-0416de203995
0,Employment Rights and Reforms,Ending someone's employment: how other countries deal with it,https://gov.uk/government/publications/ending-someones-employment-how-other-countries-deal-with-it,0.609,3f539c67-a19a-4338-8381-e78e1a02e78e
0,Employment Rights and Reforms,Dealing with dismissal and compensated no fault dismissal for micro businesses: call for evidence,https://gov.uk/government/calls-for-evidence/call-for-evidence-dealing-with-dismissal-and-compensated-no-fault-dismissal-for-micro-businesses,0.609,3ffaac87-704c-49e4-af72-5ccaef83226f
0,Employment Rights and Reforms,Research shows perceptions of employment law do not reflect reality,https://gov.uk/government/news/research-shows-perceptions-of-employment-law-do-not-reflect-reality,0.739,40c2df02-3bfa-4ac8-9ba7-859bfa15255f
0,Employment Rights and Reforms,Fast track employment tribunal claims,https://gov.uk/government/publications/fast-track-employment-tribunal-claims,0.539,413bfeb4-9cf3-4c33-bb85-659095260356
0,Employment Rights and Reforms,Information and Consultation: application and response forms,https://gov.uk/government/collections/information-and-consultation-application-and-response-forms,1.000,41d7acba-5d15-4d32-9379-587bcdae35a2
0,Employment Rights and Reforms,Labour Market Enforcement Strategy 2025 to 2026,https://gov.uk/government/publications/labour-market-enforcement-strategy-2025-to-2026,0.455,43a35916-8536-42a4-b347-86203eeeada4
0,Employment Rights and Reforms,International approaches to high performance working,https://gov.uk/government/publications/international-approaches-to-high-performance-working,0.371,43f06d98-c1ec-4d93-9112-6ae5f1bb0f80
0,Employment Rights and Reforms,EU proposal for a Posting of Workers Enforcement Directive: summary of responses to BIS call for evidence,https://gov.uk/government/publications/eu-proposal-for-a-posting-of-workers-enforcement-directive-summary-of-responses-to-bis-call-for-evidence,0.691,453733f1-ef16-4e7b-bd07-02f8cec38ab0
0,Employment Rights and Reforms,Beecroft report on employment law,https://gov.uk/government/news/beecroft-report-on-employment-law,0.559,454082ed-94de-4b15-846a-64efcd7c2f39
0,Employment Rights and Reforms,Tackling employment law red tape,https://gov.uk/government/news/tackling-employment-law-red-tape--2,1.000,474d39e1-688f-4d80-9708-b65b137b0387
0,Employment Rights and Reforms,Minimum service levels in event of strike action: hospital services,https://gov.uk/government/consultations/minimum-service-levels-in-event-of-strike-action-hospital-services,1.000,484e2cba-7f0e-4d2f-8e81-0670d37eca17
0,Employment Rights and Reforms,Employment tribunal fees set to encourage mediation and arbitration,https://gov.uk/government/news/employment-tribunal-fees-set-to-encourage-mediation-and-arbitration,1.000,48bcd90a-3734-4460-98b8-f32e0671a920
0,Employment Rights and Reforms,New cuts to red tape come into force,https://gov.uk/government/news/new-cuts-to-red-tape-come-into-force,1.000,4a62b0e0-d672-419a-90f6-81b45dfcd715
0,Employment Rights and Reforms,Trade Union Act 2016: consultation on the Certification Officer’s enforcement powers,https://gov.uk/government/consultations/trade-union-act-2016-consultation-on-the-certification-officers-enforcement-powers,0.891,4bc97710-0e95-4eb7-8f26-c06685abb18e
0,Employment Rights and Reforms,Millions to benefit from enhanced rights as government responds to Taylor review of modern working practices,https://gov.uk/government/news/millions-to-benefit-from-enhanced-rights-as-government-responds-to-taylor-review-of-modern-working-practices,0.679,4c96635c-8c58-4056-8f07-6a01e95b44f4
0,Employment Rights and Reforms,Labour market enforcement,https://gov.uk/government/collections/labour-market-enforcement,1.000,4ce3408a-ad37-47d2-bf96-d473e070e869
0,Employment Rights and Reforms,Transport Strikes (Minimum Service Levels) Bill,https://gov.uk/government/speeches/transport-strikes-minimum-service-levels-bill,1.000,4e16b603-63fb-45b5-a00e-8fc257933c89
0,Employment Rights and Reforms,Next steps in employment law review,https://gov.uk/government/news/next-steps-in-employment-law-review,1.000,4f36273c-872d-43e9-b6f4-c231b4c5459c
0,Employment Rights and Reforms,Labour Market Enforcement Strategy 2018 to 2019: government response,https://gov.uk/government/publications/labour-market-enforcement-strategy-2018-to-2019-government-response,0.691,4fb25dd8-f767-439a-aa58-6318835bb8ec
0,Employment Rights and Reforms,Trade union statistics 2012,https://gov.uk/government/statistics/trade-union-statistics-2012,1.000,52176e5f-3d8c-47be-b8b0-7bb6ac53c4ab
0,Employment Rights and Reforms,Trade union membership 2010,https://gov.uk/government/publications/trade-union-membership-2010,1.000,5322ab2e-eec4-472f-a2d1-fd7c946c2a4a
0,Employment Rights and Reforms,Workplace dispute reforms proposed by Government,https://gov.uk/government/news/workplace-dispute-reforms-proposed-by-government,0.600,53326a97-1a70-479d-ae03-aa52021a0756
0,Employment Rights and Reforms,Enforcement of employment rights recommendations,https://gov.uk/government/consultations/enforcement-of-employment-rights-recommendations,1.000,54092ae2-6dac-4229-b34d-4e364a62fcb3
0,Employment Rights and Reforms,Trade unions' registers of members: impact assessment,https://gov.uk/government/publications/trade-unions-registers-of-members-impact-assessment,1.000,544a8fab-7704-46de-98f2-1e3e17965f46
0,Employment Rights and Reforms,Government's role in the labour market,https://gov.uk/government/publications/governments-role-in-the-labour-market,1.000,54546450-db2e-416f-bd71-80a23d4b592e
0,Employment Rights and Reforms,Taskforce to assess judgment in holiday pay ruling,https://gov.uk/government/news/taskforce-to-assess-judgment-in-holiday-pay-ruling,0.341,548a758e-2e12-4cb2-944e-b12845f05c7d
0,Employment Rights and Reforms,Minimum Service Levels: Code of Practice on reasonable steps,https://gov.uk/government/consultations/minimum-service-levels-code-of-practice-on-reasonable-steps,0.482,55c41eaf-3e76-4546-908f-46c0d3c2388a
0,Employment Rights and Reforms,Survey of employment tribunal applications 2018,https://gov.uk/government/publications/survey-of-employment-tribunal-applications-2018,0.842,5694add7-b2e2-4c32-87cc-598d1a67f0a2
0,Employment Rights and Reforms,Closed recruitment practices in the public sector,https://gov.uk/government/consultations/closed-recruitment-practices-in-the-public-sector,1.000,595cf01c-6442-4869-828e-01924815e4a0
0,Employment Rights and Reforms,Director’s statement on the publication of the Labour Market Enforcement Annual Report 2018/19,https://gov.uk/government/speeches/directors-statement-on-the-publication-of-the-labour-market-enforcement-annual-report-201819,0.329,5aa302da-3d73-4afc-8e18-7612c0dc0d77
0,Employment Rights and Reforms,Ministers discuss Make Work Pay plans with small business leaders,https://gov.uk/government/news/ministers-discuss-make-work-pay-plans-with-small-business-leaders,0.432,5b2bb308-7830-4558-bc75-ace9f104b0eb
0,Employment Rights and Reforms,Make Work Pay: trade union right of access,https://gov.uk/government/consultations/make-work-pay-trade-union-right-of-access,0.814,5c26e19c-f7df-494d-8d2a-4f929a64ba2c
0,Employment Rights and Reforms,Labour Market Enforcement Strategy 2021 to 2022,https://gov.uk/government/publications/labour-market-enforcement-strategy-2021-to-2022,1.000,5ca276d1-e38a-4662-a1e9-895f71ce59cb
0,Employment Rights and Reforms,Recruitment sector: prohibiting the advertising of jobs exclusively in other EEA countries,https://gov.uk/government/consultations/recruitment-sector-prohibiting-the-advertising-of-jobs-exclusively-in-other-eea-countries,1.000,5cd7f6b4-81ce-4d31-8116-898c3d3b5865
0,Employment Rights and Reforms,Reforming the Employment Tribunal system,https://gov.uk/government/consultations/reforming-the-employment-tribunal-system,1.000,5faa09c1-2c80-467b-a2b8-ad509682d2fa
0,Employment Rights and Reforms,Trade Union Membership Statistics: 2012 to 2013 User Survey,https://gov.uk/government/publications/trade-union-membership-statistics-2012-to-2013-user-survey,1.000,609e600d-90de-4dd6-8f34-8a6eaa0c9405
0,Employment Rights and Reforms,Margaret Beels appointed as Director of Labour Market Enforcement,https://gov.uk/government/news/margaret-beels-appointed-as-director-of-labour-market-enforcement,1.000,62f6ffde-de6d-4caf-8e8d-c87edbc047ec
0,Employment Rights and Reforms,Posted Workers Enforcement Directive,https://gov.uk/government/consultations/posted-workers-enforcement-directive,1.000,63ee92a4-c758-40f8-8b5c-f12ade379fc3
0,Employment Rights and Reforms,New agency chair appointed to crack down on minimum wage underpayment and worker exploitation,https://gov.uk/government/news/new-agency-chair-appointed-to-crack-down-on-minimum-wage-underpayment-and-worker-exploitation,1.000,64e223e3-1877-4d22-9577-7bbc5a6c5da0
0,Employment Rights and Reforms,Unfair dismissal rule changes could save british Business £6million,https://gov.uk/government/news/unfair-dismissal-rule-changes-could-save-british-business-6million,0.617,65c2557b-3fc6-4fbb-a435-1b67687d918d
0,Employment Rights and Reforms,The Future of Employment Law,https://gov.uk/government/speeches/the-future-of-employment-law,1.000,66bb9283-af88-4325-a4d3-4ad4405c7423
0,Employment Rights and Reforms,Reforms to job laws to help business,https://gov.uk/government/news/reforms-to-job-laws-to-help-business--5,0.639,67a7d996-3879-4db3-8b70-435c062b89bc
0,Employment Rights and Reforms,BIS Trade Union Membership Statistics: Use and Users,https://gov.uk/government/publications/bis-trade-union-membership-statistics-use-and-users,0.726,683bdbc7-2bc5-4e66-b8ed-bfd083805be7
0,Employment Rights and Reforms,Employer perceptions and the impact of employment regulation,https://gov.uk/government/publications/a-research-paper-on-employer-perceptions-and-the-impact-of-employment-regulation,0.796,693664f8-a633-483d-951c-e428881d9cd9
0,Employment Rights and Reforms,Improving the Transfer of Undertakings (Protection of Employment) Regulations 2006: call for evidence,https://gov.uk/government/publications/improving-the-transfer-of-undertakings-protection-of-employment-regulations-2006-call-for-evidence,0.657,695cddca-0410-4166-bb74-7af09cf3337d
0,Employment Rights and Reforms,Government sets out employment law reforms,https://gov.uk/government/news/government-sets-out-employment-law-reforms,1.000,698ea1be-7435-490b-9e9a-2edbee073d8f
0,Employment Rights and Reforms,Employment Rights Act 2025: impact assessments,https://gov.uk/guidance/employment-rights-bill-impact-assessments,0.585,6c0e240f-23fb-47ef-8f4b-3ceb3982e0b8
0,Employment Rights and Reforms,Roadmap unveiled to boost rights for half of all UK workers and provide certainty to employers,https://gov.uk/government/news/roadmap-unveiled-to-boost-rights-for-half-of-all-uk-workers-and-provide-certainty-to-employers,1.000,6f31cf92-e5d0-43b7-89ad-379a1e4628da
0,Employment Rights and Reforms,Call for evidence on raising awareness of employee ownership,https://gov.uk/government/calls-for-evidence/call-for-evidence-on-raising-awareness-of-employee-ownership,1.000,700880fd-3196-4945-83f2-134f9e4a7c9b
0,Employment Rights and Reforms,Government employment practices reviewer outlines “7 principles for good quality work for all”,https://gov.uk/government/news/government-employment-practices-reviewer-outlines-7-principles-for-good-quality-work-for-all,1.000,706ff3ab-d69a-4ab3-a255-90d858ce01b7
0,Employment Rights and Reforms,Trade unions: payments and staff time 2011 to 2013,https://gov.uk/government/publications/trade-unions-payments-and-staff-time-2011-to-2013,1.000,726453a4-6b81-454c-9147-b19772c89eb3
0,Employment Rights and Reforms,Make Work Pay,https://gov.uk/government/collections/make-work-pay,0.678,7400c0c0-2f93-4fcb-8fe1-0f81cf6ab892
0,Employment Rights and Reforms,Labour Market Enforcement Strategy 2020 to 2021: call for evidence,https://gov.uk/government/calls-for-evidence/labour-market-enforcement-strategy-2020-to-2021-call-for-evidence,0.672,749b85d6-26c3-4330-8eb2-b75aa0edfa39
0,Employment Rights and Reforms,Next Steps to Make Work Pay,https://gov.uk/government/publications/next-steps-to-make-work-pay,0.875,74d49389-5d77-46ce-98fb-9ecb95d279ec
0,Employment Rights and Reforms,Labour Market Enforcement Strategy 2024 to 2025,https://gov.uk/government/publications/labour-market-enforcement-strategy-2024-to-2025,1.000,768aa3da-59dc-44cf-a960-780e15781b6d
0,Employment Rights and Reforms,Employment Rights Bill to boost productivity for British workers and grow the economy,https://gov.uk/government/news/employment-rights-bill-to-boost-productivity-for-british-workers-and-grow-the-economy,1.000,7722a967-afd4-4975-ba5f-7ecff1e77615
0,Employment Rights and Reforms,Trade union executive elections: guide for trade unions and their members,https://gov.uk/government/publications/trade-union-executive-elections-guide-for-trade-unions-and-their-members,1.000,79c86a3f-7e4c-4975-923e-f6633d47c56a
0,Employment Rights and Reforms,New proposals to streamline employment law,https://gov.uk/government/news/new-proposals-to-streamline-employment-law,0.607,79fdf3da-a740-4edf-8243-b1e2ccfd7c74
0,Employment Rights and Reforms,Labour Market Enforcement Strategy 2019 to 2020: government response,https://gov.uk/government/publications/labour-market-enforcement-strategy-2019-to-2020-government-response,0.670,7a7bf113-607f-49de-aa8f-e87717c85ea7
0,Employment Rights and Reforms,Assessment of the scale and nature of labour market non-compliance in the UK: interim report,https://gov.uk/government/publications/assessment-of-the-scale-and-nature-of-labour-market-non-compliance-in-the-uk-interim-report,0.362,82afc3fd-cc56-46cc-8440-4003a3f0619a
0,Employment Rights and Reforms,Trade Union Act:  political funds,https://gov.uk/government/publications/trade-union-act-political-funds,1.000,8353147a-53a6-4721-9f91-af29a4d2c759
0,Employment Rights and Reforms,Labour Market Enforcement: annual report 2018 to 2019,https://gov.uk/government/publications/labour-market-enforcement-annual-report-2018-to-2019,0.438,857fc339-eaa6-407c-9ed2-ac9cefe1a142
0,Employment Rights and Reforms,Government review team launches nationwide modern employment practices tour in London,https://gov.uk/government/news/government-review-team-launches-nationwide-modern-employment-practices-tour-in-london,1.000,85f0a122-cbc7-42ce-98b9-5858aa18a9dc
0,Employment Rights and Reforms,Employment Rights Bill: factsheets,https://gov.uk/government/publications/employment-rights-bill-factsheets,1.000,87be3c7a-72ca-4331-927d-ce4922dbfceb
0,Employment Rights and Reforms,Trade union: register of members - new requirements,https://gov.uk/government/publications/trade-union-register-of-members-new-requirements,0.755,884ba956-63f5-4538-80d3-8621d4265d75
0,Employment Rights and Reforms,National Minimum Wage rates: anonymised survey data,https://gov.uk/government/publications/national-minimum-wage-rates-anonymised-survey-data,0.223,887a72aa-0dc9-4568-a802-8c99c5dcc158
0,Employment Rights and Reforms,Employment Tribunal Rules: Review by Mr Justice Underhill,https://gov.uk/government/consultations/employment-tribunal-rules-review-by-mr-justice-underhill,0.754,8aa726d9-156b-4274-b802-d114079d00f7
0,Employment Rights and Reforms,Employment Rights Bill: supporting documents,https://gov.uk/government/publications/employment-rights-bill-supporting-documents,1.000,8d0b696d-c34d-40ea-b89b-26e581c36943
0,Employment Rights and Reforms,Tackling intimidation of non-striking workers,https://gov.uk/government/consultations/tackling-intimidation-of-non-striking-workers,0.443,8fb5e42a-519a-436d-9668-2845bd5acab9
0,Employment Rights and Reforms,Sickness absence system to be reviewed,https://gov.uk/government/news/sickness-absence-system-to-be-reviewed,0.361,91fb8d2b-8fc7-4ec3-ab43-336a8599f724
0,Employment Rights and Reforms,Posting of Workers Enforcement Directive: call for evidence on EU proposal,https://gov.uk/government/calls-for-evidence/call-for-evidence-eu-proposal-for-a-posting-of-workers-enforcement-directive,0.737,93ea9f19-7025-4909-86e6-d1a55adb992a
0,Employment Rights and Reforms,Migration policy changes: employer responses,https://gov.uk/government/publications/migration-policy-changes-employer-responses,0.790,951e6932-7bf2-4c1c-bbbf-ccd9cc353b4b
